run_id,timestamp,platform,image_path,thread_id,level,component,stage,duration_ms,state,flaws,roi_count,extra
20260426_023405,2026-04-26T02:35:05,jetson,,,stage,area0,process_total,75,,,1,
20260426_023405,2026-04-26T02:35:05,jetson,,,stage,area1,process_total,76,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail1,process_total,302,,,4,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail1,process_total,352,,,5,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail0,process_total,316,,,4,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail0,process_total,363,,,5,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail0,process_total,280,,,5,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail1,process_total,284,,,5,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05941_-13569250_1777127093292.jpg,100,stage,detect,save_json,21,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05941_-13569250_1777127093292.jpg,100,stage,detect,detect_process_total,594,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05941_-13569250_1777127093292.jpg,100,stage,shell,file_total,594,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05940_-13572000_1777127093191.jpg,100,stage,detect,save_json,23,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05940_-13572000_1777127093191.jpg,100,stage,detect,detect_process_total,641,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05940_-13572000_1777127093191.jpg,100,stage,shell,file_total,641,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05942_-13566500_1777127093393.jpg,100,stage,detect,save_json,26,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05942_-13566500_1777127093393.jpg,100,stage,detect,detect_process_total,588,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05942_-13566500_1777127093393.jpg,100,stage,shell,file_total,588,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element1,process_total,36,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element0,process_total,71,,,2,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element2,process_total,84,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05944_-13560750_1777127093597.jpg,100,stage,detect,read_image,80,,,,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail1,process_total,112,,,4,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail0,process_total,128,,,4,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area1,process_total,26,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area0,process_total,33,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05943_-13563500_1777127093493.jpg,100,stage,detect,save_json,15,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05943_-13563500_1777127093493.jpg,100,stage,detect,detect_process_total,421,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05943_-13563500_1777127093493.jpg,100,stage,shell,file_total,421,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05945_-13557750_1777127093701.jpg,100,stage,detect,read_image,121,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05946_-13555250_1777127093800.jpg,100,stage,detect,read_image,115,,,,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area1,process_total,79,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05947_-13552250_1777127093898.jpg,100,stage,detect,read_image,87,,,,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element0,process_total,99,,,2,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element1,process_total,100,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area1,process_total,98,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area0,process_total,116,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area0,process_total,121,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element2,process_total,206,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area0,process_total,141,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area1,process_total,142,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element1,process_total,145,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element1,process_total,139,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element2,process_total,219,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element2,process_total,206,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element1,process_total,135,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element0,process_total,250,,,2,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element0,process_total,245,,,2,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element2,process_total,194,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail1,process_total,445,,,5,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,element0,process_total,207,,,2,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail0,process_total,493,,,5,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05944_-13560750_1777127093597.jpg,100,stage,detect,save_json,14,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05944_-13560750_1777127093597.jpg,100,stage,detect,detect_process_total,623,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05944_-13560750_1777127093597.jpg,100,stage,shell,file_total,623,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail1,process_total,386,,,4,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail0,process_total,417,,,4,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail1,process_total,317,,,4,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail1,process_total,414,,,5,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail0,process_total,318,,,4,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,detail0,process_total,425,,,5,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05945_-13557750_1777127093701.jpg,100,stage,detect,save_json,27,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05945_-13557750_1777127093701.jpg,100,stage,detect,detect_process_total,685,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05945_-13557750_1777127093701.jpg,100,stage,shell,file_total,685,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05947_-13552250_1777127093898.jpg,100,stage,detect,save_json,16,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05947_-13552250_1777127093898.jpg,100,stage,detect,detect_process_total,566,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05947_-13552250_1777127093898.jpg,100,stage,shell,file_total,566,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05946_-13555250_1777127093800.jpg,100,stage,detect,save_json,20,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05946_-13555250_1777127093800.jpg,100,stage,detect,detect_process_total,686,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05946_-13555250_1777127093800.jpg,100,stage,shell,file_total,686,0,0,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05948_-13549500_1777127093998.jpg,100,stage,detect,read_image,75,,,,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area0,process_total,29,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,,,stage,area1,process_total,45,,,1,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05949_-13547000_1777127094098.jpg,100,stage,detect,read_image,101,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05950_-13544250_1777127094194.jpg,100,stage,detect,read_image,99,,,,
20260426_023405,2026-04-26T02:35:06,jetson,/mnt/windows_share/20260425220419/E1/05951_-13541500_1777127094290.jpg,100,stage,detect,read_image,98,,,,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element1,process_total,165,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element0,process_total,170,,,2,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area0,process_total,130,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area1,process_total,135,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area0,process_total,132,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area1,process_total,117,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area0,process_total,117,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area1,process_total,142,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element2,process_total,283,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element1,process_total,208,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element1,process_total,203,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element1,process_total,204,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element2,process_total,250,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element2,process_total,246,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element2,process_total,248,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element0,process_total,266,,,2,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element0,process_total,265,,,2,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element0,process_total,254,,,2,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail0,process_total,456,,,4,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail1,process_total,483,,,5,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05948_-13549500_1777127093998.jpg,100,stage,detect,save_json,15,0,0,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05948_-13549500_1777127093998.jpg,100,stage,detect,detect_process_total,626,,,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05948_-13549500_1777127093998.jpg,100,stage,shell,file_total,626,0,0,,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail1,process_total,345,,,4,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail0,process_total,355,,,4,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail0,process_total,364,,,4,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05950_-13544250_1777127094194.jpg,100,stage,detect,save_json,14,0,0,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05950_-13544250_1777127094194.jpg,100,stage,detect,detect_process_total,618,,,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05950_-13544250_1777127094194.jpg,100,stage,shell,file_total,618,0,0,,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail1,process_total,380,,,5,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail1,process_total,377,,,5,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail0,process_total,383,,,5,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05949_-13547000_1777127094098.jpg,100,stage,detect,save_json,17,0,0,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05951_-13541500_1777127094290.jpg,100,stage,detect,save_json,18,0,0,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05949_-13547000_1777127094098.jpg,100,stage,detect,detect_process_total,641,,,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05949_-13547000_1777127094098.jpg,100,stage,shell,file_total,641,0,0,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05951_-13541500_1777127094290.jpg,100,stage,detect,detect_process_total,634,,,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05951_-13541500_1777127094290.jpg,100,stage,shell,file_total,634,0,0,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05952_-13538750_1777127094387.jpg,100,stage,detect,read_image,88,,,,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area1,process_total,27,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area0,process_total,35,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05953_-13536000_1777127094486.jpg,100,stage,detect,read_image,77,,,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05955_-13530750_1777127094681.jpg,100,stage,detect,read_image,100,,,,
20260426_023405,2026-04-26T02:35:07,jetson,/mnt/windows_share/20260425220419/E1/05954_-13533250_1777127094584.jpg,100,stage,detect,read_image,112,,,,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element0,process_total,67,,,2,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area0,process_total,115,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element1,process_total,117,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area1,process_total,161,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area1,process_total,123,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area1,process_total,119,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area0,process_total,136,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,area0,process_total,119,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element2,process_total,288,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail1,process_total,336,,,5,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element1,process_total,217,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element1,process_total,233,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element1,process_total,221,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element2,process_total,290,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element2,process_total,267,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element2,process_total,271,,,1,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element0,process_total,306,,,2,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,detail0,process_total,498,,,5,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element0,process_total,293,,,2,
20260426_023405,2026-04-26T02:35:07,jetson,,,stage,element0,process_total,294,,,2,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05952_-13538750_1777127094387.jpg,100,stage,detect,save_json,17,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05952_-13538750_1777127094387.jpg,100,stage,detect,detect_process_total,642,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05952_-13538750_1777127094387.jpg,100,stage,shell,file_total,642,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail0,process_total,396,,,4,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail1,process_total,409,,,4,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05953_-13536000_1777127094486.jpg,100,stage,detect,save_json,15,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05953_-13536000_1777127094486.jpg,100,stage,detect,detect_process_total,665,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05953_-13536000_1777127094486.jpg,100,stage,shell,file_total,665,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05956_-13529000_1777127094779.jpg,100,stage,detect,read_image,89,,,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail1,process_total,420,,,5,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail0,process_total,424,,,5,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail1,process_total,420,,,5,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail0,process_total,434,,,5,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area0,process_total,31,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area1,process_total,32,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05954_-13533250_1777127094584.jpg,100,stage,detect,save_json,53,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05954_-13533250_1777127094584.jpg,100,stage,detect,detect_process_total,720,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05954_-13533250_1777127094584.jpg,100,stage,shell,file_total,720,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05955_-13530750_1777127094681.jpg,100,stage,detect,save_json,48,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05955_-13530750_1777127094681.jpg,100,stage,detect,detect_process_total,725,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05955_-13530750_1777127094681.jpg,100,stage,shell,file_total,725,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05957_-13529000_1777127094878.jpg,100,stage,detect,read_image,84,,,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail0,process_total,132,,,4,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element0,process_total,129,,,2,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element1,process_total,132,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area0,process_total,101,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05959_-13519250_1777127095079.jpg,100,stage,detect,read_image,106,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05958_-13522500_1777127094976.jpg,100,stage,detect,read_image,112,,,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area1,process_total,103,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element2,process_total,141,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail1,process_total,242,,,4,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area1,process_total,105,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area0,process_total,112,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area1,process_total,112,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05956_-13529000_1777127094779.jpg,100,stage,detect,save_json,17,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05956_-13529000_1777127094779.jpg,100,stage,detect,detect_process_total,385,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05956_-13529000_1777127094779.jpg,100,stage,shell,file_total,385,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element1,process_total,111,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area0,process_total,137,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element0,process_total,205,,,2,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element2,process_total,195,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05960_-13516500_1777127095179.jpg,100,stage,detect,read_image,102,,,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element1,process_total,148,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element1,process_total,153,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element2,process_total,220,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element0,process_total,230,,,2,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area1,process_total,128,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area0,process_total,129,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element2,process_total,236,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element0,process_total,260,,,2,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element1,process_total,106,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail0,process_total,486,,,5,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail1,process_total,494,,,5,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element2,process_total,147,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05957_-13529000_1777127094878.jpg,100,stage,detect,save_json,15,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05957_-13529000_1777127094878.jpg,100,stage,detect,detect_process_total,701,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05957_-13529000_1777127094878.jpg,100,stage,shell,file_total,701,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,element0,process_total,165,,,2,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail1,process_total,383,,,4,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail0,process_total,395,,,4,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail1,process_total,432,,,5,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail0,process_total,437,,,5,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail1,process_total,213,,,4,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,detail0,process_total,214,,,4,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05958_-13522500_1777127094976.jpg,100,stage,detect,save_json,43,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05958_-13522500_1777127094976.jpg,100,stage,detect,detect_process_total,694,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05958_-13522500_1777127094976.jpg,100,stage,shell,file_total,694,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05959_-13519250_1777127095079.jpg,100,stage,detect,save_json,38,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05959_-13519250_1777127095079.jpg,100,stage,detect,detect_process_total,697,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05959_-13519250_1777127095079.jpg,100,stage,shell,file_total,697,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05960_-13516500_1777127095179.jpg,100,stage,detect,save_json,37,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05960_-13516500_1777127095179.jpg,100,stage,detect,detect_process_total,485,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05960_-13516500_1777127095179.jpg,100,stage,shell,file_total,485,0,0,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05961_-13513750_1777127095278.jpg,100,stage,detect,read_image,145,,,,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05962_-13511250_1777127095369.jpg,100,stage,detect,read_image,89,,,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area1,process_total,22,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,/mnt/windows_share/20260425220419/E1/05963_-13508500_1777127095468.jpg,100,stage,detect,read_image,94,,,,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area0,process_total,33,,,1,
20260426_023405,2026-04-26T02:35:08,jetson,,,stage,area0,process_total,31,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,/mnt/windows_share/20260425220419/E1/05964_-13505750_1777127095565.jpg,100,stage,detect,read_image,143,,,,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,area1,process_total,79,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,area1,process_total,66,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element1,process_total,129,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,area0,process_total,132,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,area1,process_total,138,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element1,process_total,141,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,area0,process_total,149,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element2,process_total,252,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element0,process_total,269,,,2,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element2,process_total,260,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element1,process_total,170,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element1,process_total,142,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element2,process_total,219,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,element2,process_total,190,,,1,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,detail1,process_total,450,,,5,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,detail0,process_total,480,,,5,
20260426_023405,2026-04-26T02:35:09,jetson,/mnt/windows_share/20260425220419/E1/05961_-13513750_1777127095278.jpg,100,stage,detect,save_json,16,0,0,,
20260426_023405,2026-04-26T02:35:09,jetson,/mnt/windows_share/20260425220419/E1/05961_-13513750_1777127095278.jpg,100,stage,detect,detect_process_total,679,,,,
20260426_023405,2026-04-26T02:35:09,jetson,/mnt/windows_share/20260425220419/E1/05961_-13513750_1777127095278.jpg,100,stage,shell,file_total,679,0,0,,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,detail1,process_total,351,,,4,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,detail1,process_total,444,,,5,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,detail0,process_total,361,,,4,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,detail0,process_total,454,,,5,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,detail1,process_total,312,,,5,
20260426_023405,2026-04-26T02:35:09,jetson,,,stage,detail0,process_total,322,,,5,
20260426_023405,2026-04-26T02:35:09,jetson,/mnt/windows_share/20260425220419/E1/05963_-13508500_1777127095468.jpg,100,stage,detect,save_json,28,0,0,,
